雫石町,6067982,39.696592788,140.975515011,岩手県岩手郡雫石町千刈田,
ランブル,228286957,39.284766,141.129886,岩手県北上市川岸３丁目２４－２１,北上市
立花毘沙門堂,11333568,39.278640216,141.137089944,岩手県北上市立花,北上市
釜石市,6115462,39.275790455,141.885657012,岩手県釜石市只越町３丁目９－１３,釜石市
青龍,43652444,39.274830016,141.881184643,岩手県釜石市大町３丁目４,釜石市
南昌荘,4564572,39.695530689,141.148546345,岩手県盛岡市清水町１３,盛岡市
旧石井県令邸,114188058,39.695568293,141.149533717,岩手県盛岡市清水町７,盛岡市
北上川,7055112,39.693004996,141.148728132,岩手県盛岡市仙北１丁目,盛岡市
松尾八幡平ビジターセンター,3178416,39.920596934,140.97536626,岩手県八幡平市柏台１丁目,八幡平市
北上市,11063399,39.287122086,141.111083329,岩手県北上市芳町２－８,北上市
風風,359973568,39.923919678,141.900985718,岩手県下閉伊郡田野畑村和野,
道の駅 高田松原,3306001,39.008263016,141.629436516,岩手県陸前高田市高田町,陸前高田市
山人-yamado-,85516304,39.284066237,140.771821967,岩手県和賀郡西和賀町湯川,
西和賀町,6343100,39.317910447,140.778789818,岩手県和賀郡西和賀町川尻,
四季彩の宿 ふる里,35950867,39.288043817,140.769431591,岩手県和賀郡西和賀町湯川,
ラ・フランス温泉館,353665,39.57383697,141.083043455,岩手県紫波郡紫波町小屋敷,
矢巾町,14855270,39.606039484,141.142990887,岩手県紫波郡矢巾町大字南矢幅第１３地割１２３,
マース矢巾 パストラルバーデン,15245220,39.617033603,141.093216678,岩手県紫波郡矢巾町大字煙山,
不動温泉百万石,220476699,39.598645162,141.090545654,岩手県紫波郡矢巾町大字和味,
志和稲荷神社,7302953,39.558985897,141.077799797,岩手県紫波郡紫波町升沢,
二戸市,21981352,40.271209174,141.304843426,岩手県二戸市福岡字川又４７,二戸市
御所湖広域公園,5208171,39.673238265,141.003341675,岩手県岩手郡雫石町繋,
材木町よ市,286682,39.706224954,141.138170193,岩手県盛岡市材木町３,盛岡市
羽山神社,5688837,39.454782,141.062633,岩手県花巻市湯本,花巻市
ENEOS 都南インターSS,195547189,39.656703847,141.152858734,岩手県盛岡市永井,盛岡市
SAVE TAKATA Office,11608743,39.030979679,141.633738577,岩手県陸前高田市高田町,陸前高田市
黒崎仙峡温泉,7451333,38.952272356,141.723271191,岩手県陸前高田市広田町字黒崎９－４１,陸前高田市
実相寺,158818251,40.221229,141.299585,岩手県二戸郡一戸町一戸,
九戸城跡,4352397,40.267167655,141.303095264,岩手県二戸市福岡,二戸市
軽米町,15612328,40.326736753,141.460615396,岩手県九戸郡軽米町大字軽米,
ミル・みるハウス,31435723,40.322459796,141.381731607,岩手県九戸郡軽米町大字晴山,
雪谷川ダム フォリストパーク・軽米,26884854,40.288548236,141.515389283,岩手県九戸郡軽米町大字小軽米,
巽山公園,32275027,40.189299925,141.76723327,岩手県久慈市中町１丁目,久慈市
愛宕神社,92631938,40.111736088,141.817660566,岩手県九戸郡野田村大字野田,
久慈,556404396,40.190079218,141.76617288,岩手県久慈市二十八日町２丁目,久慈市
新山根温泉 べっぴんの湯,14770565,40.082685307,141.705505931,岩手県久慈市山根町,久慈市
金田一温泉センター ゆうゆうゆ～らく,30288492,40.320416861,141.319091692,岩手県二戸市金田一,二戸市
ニュー軽米カントリークラブ,397144529,40.288038,141.488957,岩手県九戸郡軽米町大字円子,
宮古市北上山地民俗資料館,31192856,39.600141449,141.679859161,岩手県宮古市川井,宮古市
ふだいのアンテナショップ,132067079,40.002736258,141.885761566,岩手県下閉伊郡普代村第９地割,
安家洞,128148148,39.984781652,141.757843363,岩手県下閉伊郡岩泉町安家,
山田湾,7991342,39.464824318,141.96395874,,
吉里吉里,168603047,39.436954704,141.973190452,岩手県下閉伊郡山田町船越,
浦の浜海水浴場,129064904,39.438577,141.975326,岩手県下閉伊郡山田町船越,
船越家族旅行村オートキャンプ場,127368578,39.438116694,141.985106508,岩手県下閉伊郡山田町船越,
三嶋の湯 健康センター わくわくランド,56973300,38.915909388,141.3190269,岩手県一関市千厩町千厩,一関市
千厩酒のくら交流施設,66641079,38.91971481,141.33293116,岩手県一関市千厩町千厩,一関市
平泉 KOZENJI,12576502,38.98171202,141.115973931,岩手県西磐井郡平泉町平泉,
石田温泉,68160377,39.144822357,141.116365238,岩手県奥州市水沢区字寺領,奥州市
峠山パークランド オアシス館,81073344,39.298129363,140.845143104,岩手県和賀郡西和賀町本内,
フレンドール,633941,39.308734,140.576119,秋田県横手市旭川１丁目５－３９,
福龍,4530568,39.307931,140.575812,秋田県横手市旭川１丁目４,
湯川温泉,165008871,39.278613368,140.772232525,岩手県和賀郡西和賀町湯川,
成島三熊野神社,90373279,39.365434146,141.197651625,岩手県花巻市東和町北成島,花巻市
徳丹城跡,23195568,39.607440555,141.172041893,岩手県紫波郡矢巾町大字西徳田,
幣懸の滝,252035,39.617847825,141.081208365,岩手県紫波郡矢巾町大字煙山,
つどいの森,15820222,39.639301513,141.082250756,岩手県盛岡市湯沢,盛岡市
紫波フルーツパーク,5686102,39.553660794,141.204313962,岩手県紫波郡紫波町遠山,
城山公園,1662137,39.564945816,141.172787638,岩手県紫波郡紫波町二日町,
石川啄木記念館,35929622,39.846154529,141.171014758,岩手県盛岡市玉山区渋民,盛岡市
宝徳寺,129625540,39.845315374,141.172066033,岩手県盛岡市玉山区渋民字渋民２－１,盛岡市
渋民駅 (Shibutami Sta.),779054,39.834868071,141.154502258,岩手県盛岡市玉山区下田字陣場,盛岡市
渋民公園,20548267,39.84770222,141.166440075,岩手県盛岡市玉山区渋民,盛岡市
G研,24852971,39.80255226,141.135968864,岩手県滝沢市巣子,滝沢市
産直チャグチャグ,127745398,39.754213309,141.101627033,岩手県滝沢市牧野林,滝沢市
国立岩手山青少年交流の家,5953928,39.826088759,141.088045835,岩手県滝沢市後２９２,滝沢市
相の沢キャンプ場,28629492,39.807219487,141.013143013,岩手県滝沢市鵜飼臨安,滝沢市
小岩井農場 牧場館,13310589,39.751462771,141.019315583,岩手県岩手郡雫石町丸谷地,
フォックスバーデン スパ・ドーム,73246085,39.735847,141.090717,岩手県滝沢市鵜飼笹森４１－２,滝沢市
焼走り国際交流村,2784857,39.876776913,141.0420084,岩手県八幡平市平笠,八幡平市
石神の丘美術館,3608087,39.968754545,141.213522778,岩手県岩手郡岩手町大字五日市,岩手郡岩手町大字五日市
平庭高原,17812125,40.095423436,141.51610465,岩手県久慈市山形町来内,久慈市
平庭高原スキー場,81334244,40.082799855,141.503047943,岩手県久慈市山形町来内,久慈市
道の駅くずまき高原,3081848,39.984372858,141.340017608,岩手県岩手郡葛巻町葛巻,
葛巻町,14190915,40.039895415,141.436459422,岩手県岩手郡葛巻町葛巻,
どんぐりコロコロ,4990825,39.749111986,141.016623974,岩手県岩手郡雫石町丸谷地６８－８２,
小岩井農場 山麓館,3389894,39.751059545,141.016480544,岩手県岩手郡雫石町丸谷地,
小岩井乳業 小岩井工場,29303835,39.757261402,141.014553308,岩手県岩手郡雫石町丸谷地３６－１,
メイプルカントリークラブ,141076316,39.748938759,141.043596268,岩手県滝沢市大沢外山野１－１,滝沢市
小柳沢砂防オートキャンプ場,28253147,39.708660126,140.873947144,岩手県岩手郡雫石町橋場,
雫石神社,13733828,39.742559,140.933254,岩手県岩手郡雫石町西根,
ケッパレランド,24163914,39.624624274,140.944755586,岩手県岩手郡雫石町南畑,
岩手山神社,8360819,39.787404748,140.984089996,岩手県岩手郡雫石町長山,
金田一温泉,87999276,40.322172547,141.312675476,岩手県二戸市金田一字大釜２５,二戸市
橋野高炉跡,179099762,39.343518,141.682494,岩手県釜石市橋野町,釜石市
大勝院,74305511,39.440945,141.809405,岩手県上閉伊郡大槌町金澤,
箱根山展望台,73163157,39.013564874,141.694820522,岩手県陸前高田市小友町,陸前高田市
ホロタイの郷 炭の家,50031413,39.074818204,141.508189919,岩手県陸前高田市矢作町,陸前高田市
高田松原,2303187,39.003073494,141.625347129,岩手県陸前高田市気仙町,陸前高田市
気仙川,56168094,39.008385007,141.621210792,岩手県陸前高田市気仙町,陸前高田市
鍋倉城址,14358481,39.326077367,141.527305003,岩手県遠野市遠野町,遠野市
南部神社,387579,39.3273519,141.52844578,岩手県遠野市東舘町,遠野市
久慈渓流,15385267,40.176945409,141.642227098,岩手県久慈市大川目町,久慈市
もぐらんぴあ まちなか水族館,22911238,40.190342686,141.769624145,岩手県久慈市中央３丁目,久慈市
久慈琥珀博物館,66326282,40.169772403,141.724585385,岩手県久慈市小久慈町,久慈市
久慈市,26763659,40.19262463,141.767452137,岩手県久慈市中の橋,久慈市
岩場海水プール,97304577,40.270456055,141.815879345,岩手県久慈市侍浜町,久慈市
もぐらんぴあ,44542060,40.200398,141.795862,岩手県久慈市湊町,久慈市
みちのく民俗村,12916382,39.269623089,141.127461886,岩手県北上市立花,北上市
男山展望台,107200137,39.262879078,141.125086957,岩手県北上市稲瀬町,北上市
ひまわり温泉 ぎんがの湯,128855690,39.473711219,141.096666455,岩手県花巻市石鳥谷町松林寺第３地割８１－１０,花巻市
ブラン,189435360,39.387968,141.116552,岩手県花巻市花城町１１,花巻市
コッコロ,40553729,39.389011,141.113376,岩手県花巻市大通り２丁目７,花巻市
清水寺,88268336,39.370509,141.031417,岩手県花巻市太田,花巻市
胆沢城跡,201428332,39.179678279,141.135649681,岩手県奥州市水沢区佐倉河,奥州市
みどりの郷,974220,39.17194638,141.121284399,岩手県奥州市水沢区佐倉河,奥州市
山ちゃん,95173365,39.070859,141.715534,岩手県大船渡市大船渡町,大船渡市
大船渡,355610825,39.06108467,141.716483269,岩手県大船渡市大船渡町,大船渡市
碁石海岸レストハウス,6229874,38.99069849,141.742477612,岩手県大船渡市末崎町字大浜２２１－６８,大船渡市
民宿 海楽荘,37322214,38.98851063,141.739743269,岩手県大船渡市末崎町字大浜３９,大船渡市
おさかなセンター三陸,6142120,39.042125,141.722047,岩手県大船渡市大船渡町字砂子前１－１,大船渡市
黒崎展望台,81361404,38.951709747,141.727340698,岩手県陸前高田市広田町,陸前高田市
フレアイランド尾崎岬,41202657,39.023412917,141.739042909,岩手県大船渡市赤崎町,大船渡市
中村,46777321,39.060483984,141.719090038,岩手県大船渡市大船渡町字野々田,大船渡市
光原社,71708,39.705961077,141.13798855,岩手県盛岡市材木町２,盛岡市
モーリオ,103537228,39.706046066,141.138289919,岩手県盛岡市材木町２,盛岡市
ミタイミタ,159710252,39.70620262,141.137408494,岩手県盛岡市材木町７,盛岡市
永祥院,102175470,39.706794595,141.138755679,岩手県盛岡市材木町４－１０,盛岡市
原敬記念館 / Hara Kei Memorial Museum,162312817,39.687407473,141.128890514,岩手県盛岡市本宮４丁目３８－２５,盛岡市
岩手県営スケート場,44345071,39.740271918,141.112294712,岩手県盛岡市みたけ５丁目９,盛岡市
太田スポーツセンター,87273246,39.689653142,141.053756475,岩手県盛岡市上太田穴口４－３,盛岡市
啄木新婚の家,166402,39.706155089,141.141589302,岩手県盛岡市中央通３丁目１７,盛岡市
円光寺,1544409,39.691882226,141.154575348,岩手県盛岡市南大通３丁目１１－４９,盛岡市
志波城跡,3106092,39.68303977,141.105362177,岩手県盛岡市上鹿妻五兵エ新田４８－１,盛岡市
志波城古代公園,39400392,39.683039369,141.105393648,岩手県盛岡市上鹿妻五兵エ新田４８－１,盛岡市
ENEOS 上堂SS,224551267,39.735062704,141.124384403,岩手県盛岡市上堂４丁目９,盛岡市
一ノ倉邸 / Ichinokura Mansion,16966336,39.72070935,141.124266386,岩手県盛岡市安倍館町１９－６４,盛岡市
愛宕山記念公園,970441,39.713527961,141.161775945,岩手県盛岡市山岸,盛岡市
愛宕山,5685459,39.713481947,141.161705051,岩手県盛岡市愛宕下,盛岡市
東顕寺,37359117,39.708352945,141.154053161,岩手県盛岡市名須川町２,盛岡市
三ツ石神社 / Mituishi Shrine,832722,39.709016935,141.154376864,岩手県盛岡市名須川町２,盛岡市
大泉寺 / Daisenji Temple,259401076,39.708065692,141.153185964,岩手県盛岡市本町通１丁目１４－１,盛岡市
大慈寺,6273221,39.693384923,141.157006958,岩手県盛岡市大慈寺町６,盛岡市
永泉寺,39425351,39.693292909,141.159335598,岩手県盛岡市大慈寺町８－２２,盛岡市
久昌寺,3452906,39.695600547,141.156777332,岩手県盛岡市大慈寺町１,盛岡市
岩手大学,3388958,39.714555732,141.138533716,岩手県盛岡市上田３丁目１８,盛岡市
岩手大学ミュージアム,2785451,39.712726866,141.14051789,岩手県盛岡市上田３丁目１８－８,盛岡市
盛岡中央卸売市場,25268153,39.651797269,141.12985611,岩手県盛岡市羽場１０地割１００,盛岡市
Express 盛岡南インターSS,175065419,39.657637213,141.136609912,岩手県盛岡市永井１２地割１２８,盛岡市
カントリー,30234403,39.701794585,141.152373254,岩手県盛岡市内丸４－１,盛岡市
盛岡石割桜,473925,39.704297317,141.151083136,岩手県盛岡市内丸９－１,盛岡市
杜のCafe FarmNio,223045992,39.701722357,141.132774353,岩手県盛岡市盛岡駅西通１丁目７－１,盛岡市
外山森林公園,15375278,39.757396157,141.198848609,岩手県盛岡市上米内,盛岡市
1231店,22133565,39.142066852,141.125822969,岩手県奥州市水沢区字釜田,奥州市
綿帽子温泉館あすみの湯,53750968,40.025362979,140.980200182,岩手県八幡平市細野,八幡平市
鳥海,191389282,39.997223624,140.973881139,岩手県八幡平市安比高原,八幡平市
滴生舎,75458488,40.196937527,141.18018508,岩手県二戸市浄法寺町,二戸市
十府ヶ浦,43808253,40.096728916,141.825888447,岩手県九戸郡野田村大字野田,
たねいち産直ふれあい広場,7524034,40.419669769,141.699416598,岩手県九戸郡洋野町種市,九戸郡洋野町種市
陸中海岸青少年の家,147228635,39.402681949,141.948543248,岩手県下閉伊郡山田町船越,
城山公園,23710057,39.359455493,141.902404995,岩手県上閉伊郡大槌町小鎚,
四十八坂,60475213,39.407836676,141.960120326,岩手県下閉伊郡山田町船越,
龍昌寺,4974157,39.469328428,141.951195228,岩手県下閉伊郡山田町後楽町４,
ふるさとセンター,3172774,39.48454,141.974409,岩手県下閉伊郡山田町大沢,
潮吹穴,83767557,39.676922397,141.981798951,岩手県宮古市崎鍬ヶ崎,宮古市
大念寺,149469286,39.358553,141.898883,岩手県上閉伊郡大槌町上町１,
小鎚神社,78803361,39.357978,141.897256,岩手県上閉伊郡大槌町上町２,
江岸寺,89945016,39.359947727,141.903465935,岩手県上閉伊郡大槌町末広町１０,
ROUTE 45,13099960,39.355487823,141.893112183,岩手県上閉伊郡大槌町小鎚,
吉祥寺,49269427,39.373402816,141.93679357,岩手県上閉伊郡大槌町吉里吉里４丁目４,
越喜来浪板海水浴場,41019062,39.103753826,141.861076701,岩手県大船渡市三陸町越喜来,大船渡市
望洋平キャンプ場,96909402,38.974635906,141.452019563,岩手県一関市室根町折壁,一関市
室根神社,49501743,38.971561335,141.448129001,岩手県一関市室根町折壁,一関市
きらら室根山天文台,41073515,38.972586434,141.445048814,岩手県一関市室根町折壁,一関市
産直山ちゃん,229529794,39.015333,141.419894,岩手県一関市大東町大原,一関市
まちの駅 新町JaJa馬プラザ,9933254,38.917854376,141.333038807,岩手県一関市千厩町千厩字町２１２,一関市
大光寺,127833447,38.92214071,141.335678101,岩手県一関市千厩町千厩字宮敷,一関市
千厩アイスアリーナ,179044776,38.924921328,141.360490093,岩手県一関市千厩町千厩,一関市
ニコニコパーク,92573855,38.857166,141.361230041,岩手県一関市藤沢町徳田,一関市
大籠キリシタン,236051931,38.795311,141.404853,岩手県一関市藤沢町大籠,一関市
Aimaki 和sian cafe,19020667,38.785304143,141.415670217,岩手県一関市藤沢町大籠,一関市
道の駅みずさわ,37526588,39.094328113,141.181468657,岩手県奥州市水沢区姉体町,奥州市
正法寺,41335049,39.067234305,141.224021292,岩手県奥州市水沢区黒石町,奥州市
大師山森林公園,153326871,39.090134,141.206404,岩手県奥州市水沢区黒石町,奥州市
みちのく古都カントリークラブ,152218971,39.009863864,141.013383865,岩手県奥州市衣川区中山,奥州市
産直来夢くん,40279475,39.114399911,141.15066427,岩手県奥州市水沢区真城,奥州市
お物見公園,116888393,39.05038784,141.11893841,岩手県奥州市前沢区字陣場,奥州市
北上総合運動公園,325898,39.258837645,141.093050704,岩手県北上市相去町高前檀２７－３６,北上市
岩手県立花きセンター,28778662,39.235067,141.043937,岩手県胆沢郡金ケ崎町六原,
サンアール,104350245,39.425368401,140.59336242,秋田県仙北郡美郷町金沢東根,
萬鉄五郎記念美術館,43285889,39.385407306,141.239541546,岩手県花巻市東和町土沢,花巻市
旧小原家住宅,434632084,39.349299211,141.272850037,岩手県花巻市東和町谷内,花巻市
盛岡南ゴルフ倶楽部,13637935,39.474794237,141.189698356,岩手県花巻市石鳥谷町戸塚第２地割１３－１,花巻市
戸塚森林公園,116663964,39.472635,141.181054,岩手県花巻市石鳥谷町新堀,花巻市
早池峰神社,3345267,39.53210625,141.417131424,岩手県花巻市大迫町内川目,花巻市
岩手県,373542893,39.59601,141.35971,岩手県盛岡市砂子沢,盛岡市
薬師岳,96151475,39.529827149,141.495502216,岩手県遠野市附馬牛町上附馬牛,遠野市
早池峰神社,38224794,39.540637116,141.509517727,岩手県宮古市江繋,宮古市
河原の坊,33197258,39.54114242,141.4792644,岩手県花巻市大迫町内川目,花巻市
早池峰山,21717902,39.558291078,141.488842964,岩手県宮古市門馬,宮古市
矢巾町,474388956,39.583456497,141.109080039,岩手県紫波郡矢巾町大字岩清水,
福龍,134322086,39.556845949,141.168987119,岩手県紫波郡紫波町日詰,
ラ・パーク,23706839,39.815008829,141.114170127,岩手県滝沢市巣子,滝沢市
鬼越蒼前神社,18221672,39.74736171,141.07189417,岩手県滝沢市鵜飼外久保,滝沢市
南部富士カントリークラブ,36921557,39.912101833,141.163112938,岩手県八幡平市大更,八幡平市
岩手沼宮内C.C,35017550,39.997588613,141.188489199,岩手県岩手郡岩手町大字一方井,
産直ハウス ほすなある,118628443,39.984403976,141.339819431,岩手県岩手郡葛巻町葛巻,
くずまき高原牧場,14438974,40.009266892,141.343821287,岩手県岩手郡葛巻町葛巻,
葛巻町社会体育館,155360049,40.038087679,141.448155874,岩手県岩手郡葛巻町葛巻,
国見山荘,33688902,39.7272288,140.79277783,岩手県岩手郡雫石町橋場,
十八,111838987,39.69689349,140.968701501,岩手県岩手郡雫石町柿木,
サンタサン,184136640,39.190789,141.175767,岩手県奥州市江刺区大通り２,奥州市
アテルイ,3420479,39.148079984,141.156045031,岩手県奥州市水沢区佐倉河,奥州市
奥州FM,12910352,39.14512,141.154185,岩手県奥州市水沢区佐倉河,奥州市
奥州市伝統産業会館,149565733,39.145089868,141.187702769,岩手県奥州市水沢区羽田町駅前１丁目,奥州市
岬,41215349,39.274349082,141.882217334,岩手県釜石市大町２丁目５,釜石市
舘,169398148,39.276415807,141.881826201,岩手県釜石市大只越町２丁目２,釜石市
常楽寺,28805301,39.330487796,141.884266733,岩手県釜石市鵜住居町,釜石市
石応禅寺,10962832,39.276105182,141.880459098,岩手県釜石市大只越町１丁目１,釜石市
せせらぎ公園,237820791,39.269655,141.838811,岩手県釜石市小川町１丁目５,釜石市
薬師公園,85165155,39.274367503,141.879074041,岩手県釜石市大字釜石,釜石市
陸中,266784227,38.940876369,141.639016294,宮城県気仙沼市唐桑町小田,
竹駒神社,56246515,39.047306612,141.60530448,岩手県陸前高田市竹駒町字童子８７,陸前高田市
普門寺,77993943,39.025997236,141.656766388,岩手県陸前高田市米崎町,陸前高田市
月山神社,7448336,38.992583,141.61544,岩手県陸前高田市気仙町,陸前高田市
諏訪神社,127636186,39.008612018,141.614955708,岩手県陸前高田市気仙町,陸前高田市
新鮮館おおまち,37167961,38.929068414,141.137087345,岩手県一関市大町４－２９,一関市
一関公民館,122821931,38.929419,141.137048,岩手県一関市大町５,一関市
酒の民俗文化博物館,158293680,38.931410167,141.132738343,岩手県一関市田村町５,一関市
産直ふるさと大東,35923127,39.022330313,141.327690482,岩手県一関市大東町渋民,一関市
釣山公園,13881594,38.924807647,141.130343975,岩手県一関市字釣山,一関市
旧沼田家武家住宅,11514918,38.929097626,141.132093072,岩手県一関市田村町２－１８,一関市
磐井川,7271081,38.93123514,141.129588308,岩手県一関市中里,一関市
いちご,8332667,38.925938511,141.136491895,岩手県一関市駅前３４,一関市
一関遊水地記念緑地公園,90397330,38.939784156,141.158266068,岩手県一関市狐禅寺,一関市
市民の森,344922148,40.188254078,141.759877291,岩手県久慈市川貫,久慈市
日本現代詩歌文学館,149434692,39.292917494,141.115173397,岩手県北上市本石町２丁目５,北上市
詩歌の森公園,274205,39.292318724,141.114869486,岩手県北上市本石町２丁目５,北上市
大堤,4384983,39.260934895,141.093206406,岩手県北上市相去町,北上市
全明寺,95329534,39.295583282,141.068508625,岩手県北上市下江釣子１６地割１７６,北上市
正覚寺,36909839,39.271085358,141.085674763,岩手県北上市上鬼柳,北上市
グレア,18794698,39.310371318,141.111773925,岩手県北上市藤沢,北上市
林風舎,3844542,39.390832804,141.111792458,岩手県花巻市大通り１丁目３,花巻市
高村記念館,4102200,39.38709259,141.002304077,岩手県花巻市太田,花巻市
センプー,52995606,39.385957798,141.115951996,岩手県花巻市上町４,花巻市
いこい,121328878,39.384947723,141.117172351,岩手県花巻市双葉町５,花巻市
かぐら,7350565,39.384178181,141.117296519,岩手県花巻市南川原町,花巻市
雄山寺,197572677,39.394757829,141.111198664,岩手県花巻市愛宕町１,花巻市
HondaCars 岩手南,508231558,39.42908346,141.130770515,岩手県花巻市西宮野目,花巻市
花巻文化村,193002154,39.430160364,141.141357422,岩手県花巻市葛第８地割２８３－１,花巻市
及源鋳造,7554717,39.139073879,141.186241024,岩手県奥州市水沢区羽田町,奥州市
水沢リバーサイドゴルフ場,462221849,39.133059,141.17158,岩手県奥州市水沢区真城,奥州市
日高神社,12906818,39.142391888,141.132909485,岩手県奥州市水沢区字日高小路,奥州市
斎藤實記念館,116908101,39.14435247,141.134468175,岩手県奥州市水沢区字吉小路,奥州市
しゃくなげの湯っこ 五葉温泉,3847912,39.162202,141.71522149,岩手県大船渡市日頃市町,大船渡市
大船渡市,6903642,39.081873004,141.708408594,岩手県大船渡市盛町字宇津野沢１５,大船渡市
盛朝市,12539405,39.088723,141.709215,岩手県大船渡市盛町字木町１２－１,大船渡市
長谷寺,269682302,39.094792005,141.719771773,岩手県大船渡市猪川町字長谷堂１２７,大船渡市
長安寺,11027466,39.108785055,141.687620568,岩手県大船渡市日頃市町,大船渡市
田,64170083,39.641891235,141.951155522,岩手県宮古市末広町２,宮古市
横山八幡宮,28485408,39.637904514,141.94379919,岩手県宮古市宮町２丁目５,宮古市
藤ノ川海水浴場,127300158,39.576461792,141.941513062,岩手県宮古市津軽石,宮古市
パドック,36937169,39.6330154,141.1089688,岩手県紫波郡矢巾町流通センター南４丁目９－１１,
盛岡ハイランドカントリークラブ,14258251,39.674752002,141.074918179,岩手県盛岡市猪去釈迦堂４４－３,盛岡市
岩山公園,3414751,39.70167283,141.181912422,岩手県盛岡市新庄,盛岡市
啄木望郷の丘 / Nostalgic Hill of Takuboku,832343,39.701016,141.183643,岩手県盛岡市新庄,盛岡市
岩山パークランド,7440325,39.701285151,141.190293206,岩手県盛岡市新庄,盛岡市
盛岡カントリークラブ,30485805,39.700868291,141.19210381,岩手県盛岡市新庄,盛岡市
聖寿禅寺,24300998,39.718353282,141.151109934,岩手県盛岡市北山２丁目１２－１５,盛岡市
榊山稲荷神社,2656486,39.718852561,141.152027249,岩手県盛岡市北山２丁目１２－１２,盛岡市
十六羅漢,47339867,39.693031017,141.161560767,岩手県盛岡市茶畑２丁目１,盛岡市
SAVE IWATE事務局,40624688,39.691254787,141.158480644,岩手県盛岡市鉈屋町９,盛岡市
Club8 studio 盛岡,35169904,39.678803907,141.164070368,岩手県盛岡市東安庭２丁目７－９,盛岡市
