小岩井農場まきば園,〒020-0507,岩手県岩手郡雫石町丸谷地36-1,39.738136,141.0081314
北山崎自然遊歩道,〒028-8301,岩手県下閉伊郡普代村,40.0051671,141.8859081
黒崎園地オートキャンプ場,〒028-8353,岩手県下閉伊郡普代村黒崎園地,no,no
黒崎園地キャンプ場,〒028-8353,岩手県下閉伊郡普代村黒崎園地,no,no
緑の村キャンプ場,〒028-8323,岩手県下閉伊郡普代村鳥居,40.0127458,141.8549301
北緯40度運動公園,〒028-8311,岩手県下閉伊郡普代村白井,40.0363131,141.8763886
自然休養村緑の村,〒028-8323,岩手県下閉伊郡普代村鳥居,40.0127458,141.8549301
鵜鳥神社,〒028-8323,岩手県下閉伊郡普代村鳥居,40.0127458,141.8549301
アンモ浦展望台,〒028-8353,岩手県下閉伊郡普代村黒崎,40.0103355,141.9319952
ハマユリ,〒028-8301,岩手県下閉伊郡普代村浜園地,40.0051671,141.8859081
月見草,〒028-8301,岩手県下閉伊郡普代村浜園地,40.0051671,141.8859081
ハマギク,〒028-8300,岩手県下閉伊郡普代村浜園地,40.0051671,141.8859081
ムラサキギリの花,〒028-8353,岩手県下閉伊郡普代村黒崎,40.0103355,141.9319952
ツツジ,〒028-8301,岩手県下閉伊郡普代村,40.0051671,141.8859081
黒崎,〒028-8353,岩手県下閉伊郡普代村黒崎,40.0103355,141.9319952
力持海岸,〒028-8301,岩手県下閉伊郡普代村,40.0051671,141.8859081
太田名部海岸,〒028-8345,岩手県下閉伊郡普代村太田名部,40.00908949999999,141.9038315
普代案内所,〒028-8300,岩手県下閉伊郡普代村９字銅屋５-３ 三陸鉄道普代駅内,40.0051671,141.8859081
切牛弥五兵衛の墓所,〒028-8405,岩手県下閉伊郡田野畑村切牛,39.8965225,141.9435246
田野畑太助の墓所,〒028-8407,岩手県下閉伊郡田野畑村田野畑,39.9318196,141.8941176
百姓一揆顕彰碑,〒028-8407,岩手県下閉伊郡田野畑村田野畑,39.9318196,141.8941176
田野畑太助の生家,〒028-8407,岩手県下閉伊郡田野畑村田野畑,39.9318196,141.8941176
切牛弥五兵衛生家跡,〒028-8405,岩手県下閉伊郡田野畑村切牛,39.8965225,141.9435246
思惟大橋コミュニティ公園,〒028-8407,岩手県下閉伊郡田野畑村菅窪,39.9239068,141.8999976
戊辰の役石浜古戦場,〒028-8403,岩手県下閉伊郡田野畑村明戸,39.947652,141.9367049
南部藩鉄山たたら跡,〒028-8407,岩手県下閉伊郡田野畑村鉄山,39.9304501,141.8888682
三閉伊一揆最初の集合地,〒028-8402,岩手県下閉伊郡田野畑村池名,39.9304501,141.8888682
思案坂大橋,〒028-8405,岩手県下閉伊郡田野畑村真木沢,39.8750664,141.9305959
ハマボウフウ,〒028-8403,岩手県下閉伊郡田野畑村明戸,39.947652,141.9367049
ハマナス,〒028-8405,岩手県下閉伊郡田野畑村真木沢,39.8750664,141.9305959
ハマエンドウ,〒028-8405,岩手県下閉伊郡田野畑村真木沢,39.8750664,141.9305959
北山崎のシロバナシャクナゲ,〒028-8402,岩手県下閉伊郡田野畑村北山崎,39.9801742,141.9535086
イワタバコ,〒028-8405,岩手県下閉伊郡田野畑村真木沢,39.8750664,141.9305959
ハマヒルガオ,〒028-8405,岩手県下閉伊郡田野畑村真木沢,39.8750664,141.9305959
ハマギク,〒028-8405,岩手県下閉伊郡田野畑村真木沢〜北山,39.8750664,141.9305959
弁天島,〒028-8401,岩手県下閉伊郡田野畑村,39.9304501,141.8888682
ひらなめ海岸,〒028-8403,岩手県下閉伊郡田野畑村羅賀・明戸,39.9339535,141.9372106
槙木沢渓谷,〒028-8405,岩手県下閉伊郡田野畑村真木沢,39.8750664,141.9305959
田野畑村総合案内所,〒028-8402,岩手県下閉伊郡田野畑村北山129-10 北山崎ビジターセンター内,39.9790298,141.9518588
モシ竜ロマン・クルーズ,"",岩手県下閉伊郡岩泉町小本,39.8440322,141.9688109
ふるさと体験工房,〒027-0502,岩手県下閉伊郡岩泉町乙茂字乙茂76,39.8417276,141.8631532
自然体感の郷ハイマートまつはし,〒028-2311,岩手県下閉伊郡岩泉町二升石字日蔭,39.8453119,141.7195186
ふれあいらんど岩泉,〒027-0502,岩手県下閉伊郡岩泉町乙茂字大向,39.84073619999999,141.8662697
龍泉洞青少年旅行村,〒027-0501,岩手県下閉伊郡岩泉町岩泉字神成,39.8617537,141.7935418
御殿崎自然休養林,〒027-0421,岩手県下閉伊郡岩泉町小本字大牛内,39.8440322,141.9688109
加茂神社,〒027-0424,岩手県下閉伊郡岩泉町袰野字赤鹿,39.8411507,141.9119183
熊の鼻展望台,〒027-0421,岩手県下閉伊郡岩泉町小本,39.8440322,141.9688109
安家川,"",岩手県下閉伊郡岩泉町安家/野田村,39.9868874,141.7308441
清水川,〒027-0501,岩手県下閉伊郡岩泉町岩泉,39.8459695,141.7922675
宇霊羅山,〒027-0501,岩手県下閉伊郡岩泉町岩泉,39.8459695,141.7922675
県立陸中海岸青少年の家,〒028-1371,岩手県下閉伊郡山田町船越2-42,39.40291879999999,141.9494603
鯨と海の科学館 ※震災のため休館中,〒028-1371,岩手県下閉伊郡山田町船越7-50-1,39.4367743,141.9757854
絆船クルーズ,〒028-1392,岩手県下閉伊郡山田町,39.467662,141.9489501
マリン・ツーリズム山田,〒028-1392,岩手県下閉伊郡山田町,39.467662,141.9489501
浦の浜海水浴場 ※震災の影響で現在利用できません。,〒028-1371,岩手県下閉伊郡山田町船越,39.4325969,141.9729578
オランダ島海水浴場 ※震災の影響で現在利用できません。,〒028-1321,岩手県下閉伊郡山田町・山田湾,39.866667,141.783333
荒神海水浴場 ※震災の影響で現在利用できません。,〒028-1371,岩手県下閉伊郡山田町船越,39.4325969,141.9729578
船越家族旅行村オートキャンプ場・ケビンハウス,〒028-1371,岩手県下閉伊郡山田町船越９-２６６-２,39.4381519,141.9851403
船越家族旅行村,〒028-1301,岩手県下閉伊郡山田町,39.467662,141.9489501
オランダ島,〒028-1352,岩手県下閉伊郡山田町飯岡,39.4607932,141.9428259
臥竜梅,〒028-1311,岩手県下閉伊郡山田町大沢,39.4835387,141.9752862
山田湾,〒028-1301,岩手県下閉伊郡山田町,39.467662,141.9489501
船越半島,〒028-1301,岩手県下閉伊郡山田町,39.467662,141.9489501
鯨山,〒028-1321,岩手県下閉伊郡山田町/大槌町,no,no
霞露ヶ岳,〒028-1301,岩手県下閉伊郡山田町,39.467662,141.9489501
小田代冷泉,〒027-0342,岩手県宮古市田老字小田代16,39.72067930000001,141.9300654
真崎海岸海水浴場,〒027-0311,岩手県宮古市田老字和野,39.7488325,141.9780133
真崎遊歩道,〒027-0311,岩手県宮古市,39.6414202,141.9571395
三王遊歩道,〒027-0322,岩手県宮古市田老字青砂里,39.7364004,141.9780829
沼の浜キャンプ場,〒027-0300,岩手県宮古市田老 真崎海岸,39.7361282,141.9699781
津波記念碑,〒027-0300,岩手県宮古市田老字田の沢,39.7367031,141.9647952
常運寺,〒027-0301,岩手県宮古市田老字館が森140,39.7369503,141.9679088
原下展望台,〒027-0311,岩手県宮古市田老字和野 真崎海岸,39.7488325,141.9780133
駒止桜,〒027-0333,岩手県宮古市田老古田,39.7248379,141.9632012
唐傘松,〒027-0361,岩手県宮古市田老小堀内,39.7825867,141.9589916
ハマナス,〒027-0300,岩手県宮古市田老栃内浜,39.7361282,141.9699781
真崎海岸,〒027-0311,岩手県宮古市田老字和野,39.7488325,141.9780133
佐賀部,〒027-0300,岩手県宮古市田老,39.7361282,141.9699781
青野滝,〒027-0375,岩手県宮古市,39.6414202,141.9571395
明神岳飛山,〒027-0300,岩手県宮古市,39.6414202,141.9571395
稲荷穴施設,〒028-0305,岩手県遠野市宮守町達曽部54-57,39.3890026,141.3450392
寺沢高原,〒028-0301,岩手県遠野市宮守町上宮守,39.3680456,141.3974916
大槌湾,〒028-1101,岩手県上閉伊郡大槌町,39.358231,141.8994216
吉里吉里善兵衛の墓,〒028-1101,岩手県上閉伊郡大槌町吉里吉里,39.3699975,141.9412898
大念寺,〒028-1115,岩手県上閉伊郡大槌町上町1-8,39.3588254,141.8988494
江岸寺,〒028-1117,岩手県上閉伊郡大槌町末広町10-11,39.3600198,141.9035795
小鎚神社,〒028-1115,岩手県上閉伊郡大槌町上町2-16,39.3580726,141.8973413
大槌稲荷神社,〒028-1105,岩手県上閉伊郡大槌町安渡2-8-1,39.3597536,141.9179475
天照御祖神社,〒028-1101,岩手県上閉伊郡大槌町吉里吉里,39.3699975,141.9412898
宮ノ口判官堂,〒028-1101,岩手県上閉伊郡大槌町宮ノ口,39.358231,141.8994216
蓮乘寺,〒028-1117,岩手県上閉伊郡大槌町末広町7-14,39.3625945,141.9025546
吉祥寺,〒028-1101,岩手県上閉伊郡大槌町吉里吉里4-4-7,39.3731914,141.9365124
金沢山大勝院,〒028-1133,岩手県上閉伊郡大槌町金沢28-54,39.4408537,141.809594
大槌城跡,〒028-1101,岩手県上閉伊郡大槌町城山,39.3612055,141.8953136
崎山弁天遺跡,〒028-1101,岩手県上閉伊郡大槌町吉里吉里,39.3699975,141.9412898
碇川砲台跡,〒028-1101,岩手県上閉伊郡大槌町浪板,39.3850276,141.9353869
レンゲツツジ,〒028-1101,岩手県上閉伊郡大槌町新山,39.358231,141.8994216
蓬莱島,〒028-1102,岩手県上閉伊郡大槌町,39.358231,141.8994216
浪板不動滝,〒028-1101,岩手県上閉伊郡大槌町浪板,39.3850276,141.9353869
高滝,〒028-1133,岩手県上閉伊郡大槌町金沢,39.4437061,141.806172
新山高原,〒028-1121,岩手県上閉伊郡大槌町小鎚,39.3564115,141.8908003
越喜来浪板海水浴場,〒022-0101,岩手県大船渡市三陸町越喜来字浪板,39.1153977,141.8204294
綾里海水浴場,〒022-0211,岩手県大船渡市三陸町綾里,39.0461302,141.7952265
吉浜海水浴場,〒022-0101,岩手県大船渡市三陸町吉浜,39.1500079,141.8362625
大窪山森林公園,〒022-0102,岩手県大船渡市三陸町吉浜字平根,39.1699975,141.7567311
龍昌寺聖観音,〒022-0101,岩手県大船渡市三陸町越喜来字甫嶺64,39.0929193,141.8017544
宮野貝塚,〒022-0211,岩手県大船渡市三陸町綾里,39.0461302,141.7952265
不動滝,〒022-0211,岩手県大船渡市三陸町綾里,39.0461302,141.7952265
夏虫山高原,〒022-0101,岩手県大船渡市三陸町越喜来,39.1048911,141.8612645
種山ヶ原森林公園,〒029-2311,岩手県気仙郡住田町世田米字子飼沢30-193 遊林ランド種山,39.1812698,141.398025
種山ケ原,〒029-2311,岩手県気仙郡住田町世田米,39.1403995,141.5790692
五葉山,〒029-2300,岩手県気仙郡住田町・大船渡市・釜石市の境界,39.1419021,141.5760278
一関市立川崎公民館（生涯学習ステーション）,〒029-0202,岩手県一関市川崎町薄衣字諏訪前7-1,38.9015455,141.2641668
川崎石蔵山林間広場,〒029-0201,岩手県一関市川崎町門崎字石蔵地内,38.9314316,141.2613829
川崎農山村広場,〒029-0202,岩手県一関市川崎町薄衣字町裏地内,38.9013067,141.2661361
千石河川公園,〒029-0202,岩手県一関市川崎町薄衣字千石地内,38.9013067,141.2661361
川崎水辺プラザ,〒029-0202,岩手県一関市川崎町薄衣（北上川堤防）,38.9013067,141.2661361
建長の碑,〒029-0201,岩手県一関市川崎町門崎字石蔵地内,38.9314316,141.2613829
河崎の柵跡,〒029-0201,岩手県一関市川崎町門崎字川崎地内,38.9314316,141.2613829
薄衣城跡,〒029-0202,岩手県一関市川崎町薄衣字古舘地内,38.9013067,141.2661361
薄衣の笠松,〒029-0202,岩手県一関市川崎町薄衣字柏木地内,38.9013067,141.2661361
布佐窟,〒029-0201,岩手県一関市川崎町門崎字石蔵地内,38.9314316,141.2613829
ふるさと自然公園センター,〒029-1201,岩手県一関市室根町折壁字室根山1-177,38.9743674,141.4503497
室根山自然研究路,〒029-1201,岩手県一関市室根町折壁,38.9385558,141.4502906
望洋平キャンプ場,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
室根山国民休養地,〒029-1201,岩手県一関市室根町/千厩町/大東町,38.9346819,141.1268004
きらら室根山天文台,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
三十三観音,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
本尊聖観音立像,〒029-1201,岩手県一関市室根町折壁字向山,38.9356778,141.4402444
室根高原県立自然公園,〒029-0711,岩手県一関市大東町、千厩町、室根町,38.9346819,141.1268004
蟻塚公園,〒029-1201,岩手県一関市室根町折壁字上山,38.9468182,141.4447017
室根神社,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
室根山参道,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
室根山展望台,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
室根山のツツジ,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
姫滝,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722
室根高原,〒029-1201,岩手県一関市室根町折壁室根山,38.9718982,141.4480722
唐梅館山環境保全林遊歩道,〒029-0302,岩手県一関市東山町長坂,38.9914826,141.2509477
唐梅館総合公園,〒029-0302,岩手県一関市東山町長坂字西本町212-1,38.9992289,141.250478
菅公夫人の墓,〒029-0301,岩手県一関市東山町田河津竹沢,39.0297746,141.232101
宮沢賢治の碑,〒029-0302,岩手県一関市東山町長坂西本町（新山公園内）,38.9346819,141.1268004
二十五菩薩堂,〒029-0303,岩手県一関市東山町松川字町裏ノ上,38.9579117,141.2556375
猊鼻渓の藤,〒029-0302,岩手県一関市長坂字町467,38.9893107,141.2553751
熊谷美術館,〒029-0803,岩手県一関市千厩町千厩字町143番地,38.9192852,141.3348039
千厩アイスアリーナ,〒029-0803,岩手県一関市千厩町千厩字上駒場360番地14 千厩アイスアリーナ,38.9246984,141.3604649
黄金山キャンプ場,〒029-0802,岩手県一関市千厩町小梨字新地地内,38.9020714,141.3818654
飛ケ森キャンプ場,〒029-1111,岩手県一関市千厩町奥玉字飛ケ森11-80,38.9696173,141.4269186
菅秀才精霊塔,〒029-0804,岩手県一関市千厩町磐清水字松森15番地,38.9300252,141.3167383
飛ケ森森林公園,〒029-1111,岩手県一関市千厩町奥玉字飛ヶ森11-183,38.9696173,141.4269186
大光寺薬師堂,〒029-0803,岩手県一関市千厩町千厩字宮敷89番地,38.9219765,141.3359648
観音堂,〒029-1111,岩手県一関市千厩町奥玉字林沢地内,38.9580451,141.3759015
舘山公園,〒029-0803,岩手県一関市千厩町千厩館山地内,38.9181298,141.3322348
千厩酒のくら交流施設（旧横屋酒造・佐藤家住宅）,〒029-0803,岩手県一関市千厩町千厩字北方134番地,38.919899,141.3327596
館ケ森ファームマーケット,〒029-3311,岩手県一関市藤沢町黄海字衣井沢山9-18,38.8175754,141.273933
陶芸センター,〒029-3311,岩手県一関市藤沢町黄海字東深萱192-6,38.84579,141.3208364
大籠キリシタン資料館,〒029-3522,岩手県一関市藤沢町大籠字右名沢28-7,38.7935516,141.4042064
ニコニコパーク,〒029-3404,岩手県一関市藤沢町徳田字大望沢,38.8575265,141.3604411
保呂羽山神社,〒029-3521,岩手県一関市藤沢町保呂羽,38.8456779,141.3755095
大籠キリシタン史跡,〒029-3522,岩手県一関市藤沢町大籠,38.7873525,141.4080701
ガンボクエゴノキ,〒029-3522,岩手県一関市藤沢町大篭沢内11,38.9346819,141.1268004
保呂羽山,〒029-3521,岩手県一関市藤沢町保呂羽,38.8456779,141.3755095
芦東山記念館,〒029-0521,岩手県一関市大東町渋民字伊勢堂71-17,39.0203654,141.3450208
アストロ・ロマン大東,〒029-0711,岩手県一関市大東町大原字山口51-137,38.9881493,141.4569737
観福寺,〒029-0431,岩手県一関市大東町猿沢,39.03603409999999,141.2950588
曽慶熊野神社,〒029-0522,岩手県一関市大東町曽慶,38.9902414,141.3775694
興田神社,〒029-0602,岩手県一関市大東町鳥海小山41,39.0498818,141.3670402
東川院,〒029-0521,岩手県一関市大東町渋民小林35,39.0194349,141.3431294
摺沢八幡神社,〒029-0523,岩手県一関市大東町摺沢,38.9941713,141.328821
箒榧,〒029-0431,岩手県一関市大東町猿沢,39.03603409999999,141.2950588
滑岩渓流,〒029-0711,岩手県一関市大東町大原,39.0167251,141.4012996
小黒滝,〒029-0602,岩手県一関市大東町鳥海,39.0498818,141.3670402
蓬莱山,〒029-0602,岩手県一関市大東町鳥海,39.0498818,141.3670402
大文字キャンプ場,〒029-4101,岩手県西磐井郡平泉町長島字山田地内,38.9949511,141.1431275
木工芸館「遊鵬」,〒029-4101,岩手県西磐井郡平泉町長島字深山95-741,39.0035366,141.1547597
束稲山のツツジ,〒029-4101,岩手県西磐井郡平泉町/奥州市前沢区/一関市東山町,38.9866623,141.1138219
毛越寺のアヤメ,〒029-4102,岩手県西磐井郡平泉町平泉字大沢58,38.9871398,141.108864
束稲山,〒029-4102,岩手県西磐井郡平泉町/奥州市前沢区／一関市東山町,38.9866623,141.1138219
南岩手カントリークラブ,〒029-3102,岩手県一関市花泉町金沢字鹿伏14-2,38.8737703,141.1465949
総合運動公園キャンプ場,〒029-3205,岩手県一関市花泉町花泉字伊勢沢22,38.8347174,141.1682757
花と泉の公園「れいなｄｅふろーれす」,〒029-3103,岩手県一関市花泉町老松字宮沢159番地1,38.8241035,141.2203037
国見平温泉 はごろもの湯,〒029-4305,岩手県奥州市衣川区長袋230-5,39.0794757,140.9987401
黒滝温泉 のぞみの湯,〒029-4491,岩手県奥州市衣川区上立沢112,39.009114,140.9802892
歴史ふれあい館,〒029-4421,岩手県奥州市衣川区日向60-18,39.0176807,141.1092598
みちのく古都カントリークラブ,〒029-4475,岩手県奥州市衣川区中山87-5,39.0098649,141.0133584
衣川ふるさと自然塾,〒029-4387,岩手県奥州市衣川区下大森109-3,39.04477730000001,141.0109268
とうほくニュージーランド村庭園,〒029-4421,岩手県奥州市衣川区日向59,39.0361417,141.0864
和我叡登挙神社・月山権現社,〒029-4452,岩手県奥州市衣川区川西,39.0139915,141.0886856
雲際寺,〒029-4401,岩手県奥州市衣川区張山60,39.0291869,141.0836896
接待館跡,〒029-4443,岩手県奥州市,39.1445286,141.139141
安倍館跡,〒029-4384,岩手県奥州市衣川区石神,39.0411623,141.0528446
菊の滝,〒029-4317,岩手県奥州市,39.1445286,141.139141
衣の滝,〒029-4462,岩手県奥州市衣川区増沢,39.0912228,140.9331983
国見山,〒029-4462,岩手県奥州市衣川区長塚,39.0523251,140.9686053
瑞月（前すぱおあご）,〒023-0403,岩手県奥州市胆沢区若柳字堰袋8-1,39.1288124,141.0056369
胆沢郷土資料館,〒023-0401,岩手県奥州市胆沢区南都田字加賀谷地1-1,39.1194961,141.069573
つぶ沼キャンプ場,〒023-0403,岩手県奥州市胆沢区若柳字谷子沢1-106,39.12598699999999,140.9868997
於呂閇志胆沢川神社,〒023-0403,岩手県奥州市胆沢区若柳字下堰袋,39.1299187,141.0304401
ユキツバキ,〒023-0001,岩手県奥州市胆沢区若柳,39.12598699999999,140.9868997
胆沢川渓谷,〒023-0403,岩手県奥州市胆沢区若柳,39.12598699999999,140.9868997
つぶ沼,〒023-0403,岩手県奥州市胆沢区若柳字谷子字1-606,39.12598699999999,140.9868997
肉のちだきゅうアスティ店,〒029-4211,岩手県奥州市前沢区駅東2-8-1,39.0497775,141.1294009
前沢温泉「舞鶴の湯」,〒029-4205,岩手県奥州市前沢区字徳沢1番地45,39.0300459,141.1086455
三沢初子の釈迦像,〒029-4208,岩手県奥州市前沢区字山下181 久成寺内,39.0488857,141.123046
高野長英母堂の墓,〒029-4208,岩手県奥州市前沢区字山下72番地霊桃寺内,39.0488857,141.123046
お物見公園,〒029-4206,岩手県奥州市前沢区陣場,39.050952,141.1183241
西岩寺,〒029-4207,岩手県奥州市前沢区字下小路84番地,39.0430058,141.1195105
霊桃寺,〒029-4208,岩手県奥州市前沢区字山下72番地,39.052638,141.1204571
白鳥舘遺跡,〒029-4205,岩手県奥州市前沢区字白鳥舘,39.0235114,141.135074
明後沢古瓦出土地,〒029-4201,岩手県奥州市前沢区古城字明後沢,39.0844294,141.1323462
経塚山のつつじ,〒029-4203,岩手県奥州市前沢区生母字二子,39.0234762,141.1654909
お物見公園の桜,〒029-4206,岩手県奥州市前沢区陣場,39.050952,141.1183241
みちのく城址温泉 萌えの湯,〒029-4505,岩手県胆沢郡金ケ崎町永栄上宿26番地3,39.1764603,141.0899223
永岡温泉 夢の湯,〒029-4504,岩手県胆沢郡金ケ崎町永沢石持沢6-284,39.1736108,141.0267047
千貫石温泉 湯元東館,〒029-4503,岩手県胆沢郡金ケ崎町西根二枚橋5-1,39.227124,141.011587
岩手県立県南青少年の家,〒029-4504,岩手県胆沢郡金ケ崎町永沢下舘49-1,39.1742465,141.0843339
岩手県立花きセンター,〒029-4501,岩手県胆沢郡金ケ崎町六原頭無2-1,39.2347408,141.0434373
桑島重三郎記念館,〒029-4501,岩手県胆沢郡金ケ崎町六原下小路23-3,39.2427211,141.0658855
金ヶ崎ゴルフコース,〒029-4504,岩手県胆沢郡金ケ崎町永沢,39.1770569,141.0717984
千貫石森林公園キャンプ場,〒029-4503,岩手県胆沢郡金ケ崎町西根後千貫石15-1,39.22676,141.0080346
森山総合公園,〒029-4503,岩手県胆沢郡金ケ崎町西根森山31-2,39.2072594,141.0904462
佐藤得二文学碑,〒029-4503,岩手県胆沢郡金ケ崎町西根南羽沢55,39.1974003,141.1177795
千田正記念館,〒029-4502,岩手県胆沢郡金ケ崎町三ケ尻谷地中98,39.21423980000001,141.1121406
千貫石森林公園,〒029-4503,岩手県胆沢郡金ケ崎町西根後千貫石15-1,39.22676,141.0080346
諏訪公園,〒029-4503,岩手県胆沢郡金ケ崎町西根諏訪小路,39.1984391,141.1191682
伊達・南部藩境塚,〒029-4503,岩手県胆沢郡金ケ崎町西根遠谷巾1-15,39.2315352,141.0271467
三角点展望台,〒029-4503,岩手県胆沢郡金ケ崎町西根和光,39.18854169999999,141.0036673
駒ヶ岳山麓,〒029-4503,岩手県胆沢郡金ケ崎町西根和光,39.18854169999999,141.0036673
千貫石堤,〒029-4503,岩手県胆沢郡金ケ崎町西根千貫石,39.2255605,141.0151117
駒ヶ岳,〒029-4503,岩手県胆沢郡金ケ崎町西根,39.1974003,141.1177795
ほっとゆだ・自転車ぶらり旅,〒029-5512,岩手県和賀郡西和賀町川尻４０-７３-１１,39.3142181,140.7761553
ゆだ交通（旧湯川温泉タクシー）,〒029-5507,岩手県和賀郡西和賀町大沓36-63-4,39.32525890000001,140.783085
女神山,"",岩手県和賀郡西和賀町,39.434621,140.7501241
碧祥寺博物館,〒029-5614,岩手県和賀郡西和賀町太田3-32,39.4273525,140.7481053
志賀来キャンプ場,〒029-5611,岩手県和賀郡西和賀町大野第17地割165番地,39.3955608,140.7708097
玉泉寺,〒029-5614,岩手県和賀郡西和賀町太田3-57,39.4251806,140.7453418
浄円寺,〒029-5614,岩手県和賀郡西和賀町太田3-45,39.4260721,140.746811
碧祥寺,〒029-5614,岩手県和賀郡西和賀町太田3-32,39.4273525,140.7481053
七ツ釜,〒029-5614,岩手県和賀郡西和賀町弁天,39.4445369,140.768094
真昼岳,〒029-5614,岩手県和賀郡西和賀町内,39.2981272,140.8451002
左草温泉,〒029-5501,岩手県和賀郡西和賀町左草,39.3603551,140.7234045
槻沢温泉,〒029-5504,岩手県和賀郡西和賀町槻沢,39.3574384,140.7736547
川尻温泉,〒029-5512,岩手県和賀郡西和賀町川尻40-53,39.3146486,140.7760664
大沓温泉,〒029-5507,岩手県和賀郡西和賀町大沓,39.3263478,140.784896
西和賀町立川村デッサン館,〒029-5511,岩手県和賀郡西和賀町上野々39-142-1,39.3120878,140.7791217
西和賀町立川村美術館,〒029-5511,岩手県和賀郡西和賀町上野々39-190-2,39.3135737,140.7779884
西和賀町歴史民俗資料館,〒029-5511,岩手県和賀郡西和賀町上野々39-190-2,39.3135737,140.7779884
和賀川,〒029-5612,岩手県和賀郡西和賀町,39.434621,140.7501241
湯田高原カントリー倶楽部,〒029-5522,岩手県和賀郡西和賀町野々宿62-203-20,39.282206,140.7211793
正岡子規句碑「秋風や人あらわなる山の宿」,〒029-5512,岩手県和賀郡西和賀町川尻,39.3186205,140.7785272
貯砂ダム,〒029-5500,岩手県和賀郡西和賀町川尻 錦秋湖川尻総合公園,39.3186205,140.7785272
南本内川,〒029-5500,岩手県和賀郡西和賀町,39.434621,140.7501241
湯川沼,〒029-5514,岩手県和賀郡西和賀町,39.434621,140.7501241
南本内岳,〒023-0001,岩手県和賀郡西和賀町,39.434621,140.7501241
東和ふるさと村おためし工房,〒028-0115,岩手県花巻市東和町安俵6-147-2,39.3824368,141.2218949
萬鉄五郎記念美術館,〒028-0114,岩手県花巻市東和町土沢5-135,39.3872087,141.2315661
東和ふるさと歴史資料館,〒028-0114,岩手県花巻市東和町土沢9-198,39.38224,141.2372463
成島和紙工芸館,〒028-0116,岩手県花巻市東和町北成島5-202,39.3640772,141.2008862
猿ヶ石川,〒028-0114,岩手県花巻市,39.3885784,141.1166453
田瀬釣り公園,〒028-0123,岩手県花巻市東和町田瀬10-138,39.3271309,141.3005569
東和町グリーン・ツーリズム体験,〒028-0114,岩手県花巻市東和町土沢8区60,39.3868698,141.2280859
東和B＆G海洋センター,〒028-0123,岩手県花巻市東和町田瀬29区1,39.3116056,141.3221415
東和いこいの森キャンプ場,〒028-0123,岩手県花巻市東和町田瀬13区48,39.3169821,141.2997851
田瀬湖オートキャンプ場,〒028-0123,岩手県花巻市東和町田瀬10区地内,39.3885784,141.1166453
田瀬湖ふれあいランド,〒028-0123,岩手県花巻市,39.3885784,141.1166453
萬鉄五郎記念碑,〒028-0114,岩手県花巻市東和町土沢5区-135,39.3872087,141.2315661
横川省三記念碑及び墓,〒028-0113,岩手県花巻市東和町東晴山,39.3643205,141.2588368
つちざわ市日,〒028-0114,岩手県花巻市東和町土沢「アイリス駐車場」内,39.3885784,141.1166453
西洋風モデルガーデン,〒028-0115,岩手県花巻市東和町安俵6-135,39.3831589,141.2224504
舘山公園,〒028-0114,岩手県花巻市東和町土沢,39.3868698,141.2280859
丹内山神社,〒028-0122,岩手県花巻市東和町谷内2-303,39.3459838,141.2826998
薬師堂,〒028-0123,岩手県花巻市田瀬,39.3271503,141.3005874
